CustomerId,Surname,Credit_Score,Geography,Gender,Age,Tenure,Balance,Number_Of_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Customer_Status,Age_Group,Credit_Score_Band,Balance Category
15673570,Olsen,580,France,Male,37,9,0,2,No,Yes,77108.66,Retained,Adult,Fair,Zero Balance
15767432,Ts'ai,711,France,Female,25,7,0,3,Yes,Yes,9679.28,Retained,Young Adult,Good,Zero Balance
15654238,Jen,673,France,Female,40,5,137494.28,1,Yes,No,81753.92,Retained,Adult,Good,High balance
15612525,Preston,499,France,Female,57,1,0,1,No,No,131372.38,Exited,Middle-Aged,Poor,Zero Balance
15812750,Ozioma,591,France,Male,24,6,147360,1,Yes,Yes,25310.82,Retained,Young Adult,Fair,High balance
15790757,Cody,769,France,Female,25,10,0,2,No,No,187925.75,Retained,Young Adult,Very Good,Zero Balance
15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,No,No,98820.39,Retained,Adult,Fair,High balance
15744607,Martin,738,Germany,Male,43,9,121152.05,2,Yes,No,64166.7,Exited,Adult,Good,High balance
15612966,Milani,545,Germany,Female,60,7,128981.07,1,No,Yes,176924.21,Exited,Middle-Aged,Poor,High balance
15784209,Tang,497,France,Male,47,6,0,1,Yes,Yes,90055.08,Retained,Middle-Aged,Poor,Zero Balance
15794278,Romani,816,Spain,Male,67,6,151858.98,1,Yes,Yes,72814.31,Retained,Senior,Excellent,High balance
15766741,McIntyre,525,France,Male,36,2,114628.4,1,No,Yes,168290.06,Retained,Adult,Poor,High balance
15661036,Davis,725,France,Male,46,6,0,2,Yes,No,161767.38,Retained,Middle-Aged,Good,Zero Balance
15705639,Onyemauchechukwu,692,France,Female,28,8,95059.02,2,Yes,No,44420.18,Retained,Young Adult,Good,Medium Balance
15637414,Gell,618,France,Female,24,7,128736.39,1,No,Yes,37147.61,Retained,Young Adult,Fair,High balance
15716835,Rossi,546,France,Male,24,8,156325.38,1,Yes,Yes,125381.02,Retained,Young Adult,Poor,High balance
15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,Yes,Yes,149853.89,Retained,Young Adult,Fair,High balance
15641675,Kirillova,611,France,Female,49,2,88915.37,3,No,No,161435.02,Exited,Middle-Aged,Fair,Medium Balance
15670755,Shaw,650,France,Male,60,8,0,2,Yes,Yes,102925.76,Retained,Middle-Aged,Fair,Zero Balance
15640059,Smith,606,France,Male,40,5,0,2,Yes,Yes,70899.27,Retained,Adult,Fair,Zero Balance
15787619,Hsieh,844,France,Male,18,2,160980.03,1,No,No,145936.28,Retained,Young Adult,Excellent,High balance
15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,Yes,No,54227.06,Retained,Middle-Aged,Poor,High balance
15813034,Martin,727,Spain,Male,38,2,62276.99,1,Yes,Yes,59280.79,Retained,Adult,Good,Medium Balance
15698839,Okwudilichukwu,460,Germany,Male,46,4,127559.97,2,Yes,Yes,126952.5,Retained,Middle-Aged,Poor,High balance
15790314,Onuoha,649,France,Male,41,0,0,2,No,Yes,130567.02,Retained,Adult,Fair,Zero Balance
15634245,Muecke,758,Germany,Female,47,9,95523.16,1,Yes,No,73294.48,Retained,Middle-Aged,Very Good,Medium Balance
15677305,Hsieh,490,France,Female,35,7,107749.03,1,Yes,Yes,3937.37,Retained,Adult,Poor,High balance
15661526,Anderson,815,Germany,Male,37,2,110777.26,2,Yes,No,2383.59,Retained,Adult,Excellent,High balance
15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,Yes,No,14279.44,Retained,Adult,Excellent,High balance
15660101,Nnonso,803,France,Male,31,9,157120.86,2,Yes,No,141300.53,Retained,Adult,Excellent,High balance
15637979,Fuller,664,Germany,Female,36,2,127160.78,2,Yes,No,78140.75,Retained,Adult,Fair,High balance
15815364,Ashley,736,Spain,Female,28,2,0,2,Yes,Yes,117431.1,Retained,Young Adult,Good,Zero Balance
15647099,Ts'ui,633,France,Female,37,9,156091.97,1,Yes,No,72008.61,Retained,Adult,Fair,High balance
15625944,Buccho,664,France,Male,58,5,98668.18,1,Yes,Yes,60887.58,Retained,Middle-Aged,Fair,Medium Balance
15583212,Chidozie,600,France,Female,43,5,134022.06,1,Yes,No,194764.83,Retained,Adult,Fair,High balance
15582741,Maclean,693,France,Female,35,5,124151.09,1,Yes,No,88705.14,Exited,Adult,Good,High balance
15637876,Burns,663,Germany,Female,36,6,77253.5,1,No,No,35817.97,Exited,Adult,Fair,Medium Balance
15622750,Chu,742,Germany,Female,21,1,114292.48,1,Yes,No,31520.4,Retained,Young Adult,Very Good,High balance
15672056,Kenenna,710,Germany,Male,43,2,140080.32,3,Yes,Yes,157908.19,Exited,Adult,Good,High balance
15812351,Beluchi,710,Spain,Female,27,2,135277.96,1,Yes,No,142200.15,Retained,Young Adult,Good,High balance
15810864,Williamson,700,France,Female,82,2,0,2,No,Yes,182055.36,Retained,Senior,Good,Zero Balance
15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,No,No,157552.08,Exited,Middle-Aged,Good,High balance
15724296,Kerr,684,Spain,Male,41,2,119782.72,2,No,No,120284.67,Retained,Adult,Good,High balance
15685329,McKenzie,531,France,Female,63,1,114715.71,1,No,Yes,24506.95,Exited,Senior,Poor,High balance
15584091,Pitts,742,Germany,Female,36,2,129748.54,2,No,No,47271.61,Exited,Adult,Very Good,High balance
15640442,Standish,717,France,Male,31,4,129722.57,1,No,No,41176.6,Retained,Adult,Good,High balance
15639314,Cartwright,589,France,Male,32,2,0,2,No,Yes,9468.64,Retained,Adult,Fair,Zero Balance
15685320,Johnstone,767,France,Male,36,3,139180.2,1,No,No,123880.19,Retained,Adult,Very Good,High balance
15789158,Nikitina,636,Germany,Male,49,6,113599.74,2,Yes,No,158887.09,Exited,Middle-Aged,Fair,High balance
15752137,McElroy,648,France,Male,33,7,134944,1,Yes,Yes,117036.38,Retained,Adult,Fair,High balance
15712551,Shen,622,Germany,Female,58,7,116922.25,1,Yes,No,120415.61,Exited,Middle-Aged,Fair,High balance
15628936,Archer,692,Spain,Male,28,9,118945.09,1,No,No,16064.25,Exited,Young Adult,Good,High balance
15797227,Otutodilinna,754,France,Male,28,8,0,2,Yes,Yes,52615.62,Retained,Young Adult,Very Good,Zero Balance
15769974,Shih,679,Spain,Female,35,8,119182.73,1,No,No,121210.09,Retained,Adult,Good,High balance
15737051,Denisov,639,France,Male,27,8,0,2,Yes,No,192247.35,Retained,Young Adult,Fair,Zero Balance
15585595,Owens,774,France,Female,28,1,71264.02,2,No,Yes,68759.57,Retained,Young Adult,Very Good,Medium Balance
15654060,P'eng,517,France,Male,41,2,0,2,No,Yes,75937.47,Retained,Adult,Poor,Zero Balance
15745196,Verco,571,France,Female,35,8,0,2,No,No,84569.13,Retained,Adult,Poor,Zero Balance
15571221,Bergamaschi,747,Germany,Male,58,7,116313.57,1,Yes,Yes,190696.35,Exited,Middle-Aged,Very Good,High balance
15660155,Lorenzo,792,Spain,Male,36,5,92140.15,1,No,Yes,67468.67,Retained,Adult,Very Good,Medium Balance
15605284,Outtrim,688,France,Male,26,1,0,2,Yes,Yes,104435.94,Retained,Young Adult,Good,Zero Balance
15694366,Hou,714,Germany,Male,42,2,177640.09,1,No,Yes,47166.55,Retained,Adult,Good,High balance
15600739,Galkin,562,Spain,Female,35,0,0,2,Yes,No,119899.52,Retained,Adult,Poor,Zero Balance
15653253,Pagnotto,704,Spain,Male,48,8,167997.6,1,Yes,Yes,173498.45,Retained,Middle-Aged,Good,High balance
15763431,Echezonachukwu,698,France,Male,36,2,82275.35,2,Yes,Yes,93249.26,Retained,Adult,Good,Medium Balance
15643696,Young,611,France,Male,49,3,0,2,Yes,Yes,142917.54,Retained,Middle-Aged,Fair,Zero Balance
15707473,Summers,850,Germany,Female,48,6,111962.99,1,Yes,No,111755.8,Retained,Middle-Aged,Excellent,High balance
15769504,Munro,743,Germany,Female,34,1,131736.88,1,Yes,Yes,108543.21,Retained,Adult,Very Good,High balance
15776807,Brennan,654,France,Male,29,1,0,1,Yes,No,180345.44,Retained,Young Adult,Fair,Zero Balance
15686870,Ball,761,Germany,Male,36,8,108239.11,2,No,No,99444.02,Retained,Adult,Very Good,High balance
15668747,Virgo,702,France,Female,46,9,98444.19,1,No,Yes,109563.28,Retained,Middle-Aged,Good,Medium Balance
15766908,Trevisani,488,Germany,Male,32,3,114540.38,1,Yes,No,92568.07,Retained,Adult,Poor,High balance
15570134,Padovano,683,France,Female,35,6,187530.66,2,Yes,Yes,37976.36,Retained,Adult,Good,High balance
15567367,Tao,601,Germany,Female,42,9,133636.16,1,No,Yes,103315.74,Retained,Adult,Fair,High balance
15747542,Perez,605,France,Male,52,7,0,2,Yes,Yes,173952.5,Retained,Middle-Aged,Fair,Zero Balance
15762238,Fraser,671,Germany,Female,44,0,84745.03,2,No,Yes,34673.98,Retained,Adult,Good,Medium Balance
15681554,Alley,614,Germany,Female,31,7,120599.38,2,Yes,Yes,46163.44,Retained,Adult,Fair,High balance
15712825,Howells,511,Spain,Female,29,9,0,2,No,Yes,140676.98,Retained,Young Adult,Poor,Zero Balance
15640280,Cameron,850,France,Male,39,4,127771.35,2,No,Yes,151738.54,Retained,Adult,Excellent,High balance
15756026,Hooper,790,Spain,Female,46,9,0,1,No,No,14679.81,Exited,Middle-Aged,Very Good,Zero Balance
15613319,Rice,793,France,Female,33,0,0,1,No,No,175544.02,Retained,Adult,Very Good,Zero Balance
15798906,Cox,628,France,Male,69,5,0,2,Yes,Yes,181964.6,Retained,Senior,Fair,Zero Balance
15708917,Martin,598,Germany,Male,53,10,167772.96,1,Yes,Yes,136886.86,Retained,Middle-Aged,Fair,High balance
15778463,Ikenna,657,France,Female,37,6,95845.6,1,Yes,No,122218.23,Retained,Adult,Fair,Medium Balance
15699430,Davide,618,France,Female,35,10,0,2,Yes,No,180439.75,Retained,Adult,Fair,Zero Balance
15649992,Alexander,681,Spain,Male,65,7,134714.7,2,No,Yes,190419.81,Retained,Senior,Good,High balance
15578980,Piazza,516,Spain,Female,33,3,0,2,Yes,Yes,58685.59,Retained,Adult,Poor,Zero Balance
15775306,Ni,421,Germany,Male,28,8,122384.22,3,Yes,Yes,89017.38,Exited,Young Adult,Poor,High balance
15641655,Black,700,France,Female,26,2,0,2,No,No,50051.42,Retained,Young Adult,Good,Zero Balance
15619708,Harker,745,France,Male,25,5,157993.15,2,Yes,No,146041.45,Retained,Young Adult,Very Good,High balance
15734565,Hughes,696,France,Male,29,8,0,2,Yes,No,191166.09,Retained,Young Adult,Good,Zero Balance
15806438,Chiabuotu,580,Germany,Female,42,2,123331.36,1,No,No,103516.08,Exited,Adult,Fair,High balance
15591969,Kuo,497,Spain,Male,27,9,75263.16,1,Yes,Yes,164825.04,Retained,Young Adult,Poor,Medium Balance
15747807,Gallagher,720,France,Female,43,6,137824.03,2,Yes,No,172557.77,Retained,Adult,Good,High balance
15596939,Calabresi,659,Germany,Male,36,4,132578.92,2,Yes,No,84320.94,Retained,Adult,Fair,High balance
15716155,Shaw,841,France,Female,36,5,156021.31,1,No,No,122662.98,Retained,Adult,Excellent,High balance
15765311,Zhirov,642,Spain,Male,34,8,0,1,Yes,No,72085.1,Retained,Adult,Fair,Zero Balance
15757811,Lloyd,732,Spain,Female,69,9,137453.43,1,No,Yes,110932.24,Exited,Senior,Good,High balance
15603830,Palmer,600,Spain,Male,36,4,0,2,Yes,No,143635.36,Retained,Adult,Fair,Zero Balance
15660602,Ch'eng,464,Germany,Male,33,8,164284.72,2,Yes,Yes,3710.34,Retained,Adult,Poor,High balance
15660535,Avent,680,France,Female,47,5,0,2,Yes,Yes,179843.33,Retained,Middle-Aged,Good,Zero Balance
15666633,Huang,758,Spain,Male,56,1,0,2,Yes,Yes,10643.38,Retained,Middle-Aged,Very Good,Zero Balance
15596914,Shaw,630,Germany,Female,31,2,112373.49,2,Yes,Yes,131167.98,Retained,Adult,Fair,High balance
15639788,Yuan,577,France,Female,39,10,0,2,Yes,No,10553.31,Retained,Adult,Poor,Zero Balance
15695846,Hawkins,684,France,Female,34,6,0,2,Yes,Yes,130928.22,Retained,Adult,Good,Zero Balance
15726234,Trentini,708,Spain,Female,41,5,0,1,No,Yes,157003.99,Retained,Adult,Good,Zero Balance
15797964,Cameron,732,Germany,Female,29,1,154333.82,1,Yes,Yes,138527.56,Retained,Young Adult,Good,High balance
15625881,Koehler,634,Germany,Male,37,3,111432.77,2,Yes,Yes,167032.49,Retained,Adult,Fair,High balance
15780628,Wu,633,France,Female,30,6,0,2,No,No,41642.29,Retained,Young Adult,Fair,Zero Balance
15575883,Manna,559,France,Male,34,2,137390.11,2,Yes,No,9677,Retained,Adult,Poor,High balance
15585036,Okoli,694,Spain,Female,37,3,0,2,Yes,Yes,147012.22,Retained,Adult,Good,Zero Balance
15589488,Ch'eng,686,Germany,Female,56,5,111642.08,1,Yes,Yes,80553.87,Retained,Middle-Aged,Good,High balance
15585888,Nwokezuike,553,Spain,Female,48,3,0,1,No,Yes,30730.95,Exited,Middle-Aged,Poor,Zero Balance
15727915,Artemiev,507,France,Male,36,4,83543.37,1,No,No,140134.43,Retained,Adult,Poor,Medium Balance
15707567,Esposito,732,Germany,Male,50,6,145338.76,1,No,No,91936.1,Exited,Middle-Aged,Good,High balance
15737792,Abbie,818,France,Female,31,1,186796.37,1,No,No,178252.63,Retained,Adult,Excellent,High balance
15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,No,Yes,198674.08,Retained,Adult,Fair,Medium Balance
15672012,Jen,773,Spain,Female,41,5,0,1,Yes,No,28266.9,Exited,Adult,Very Good,Zero Balance
15806983,Moss,640,France,Male,44,3,137148.68,1,Yes,No,92381.01,Retained,Adult,Fair,High balance
15592222,Lo,505,France,Male,49,7,80001.23,1,No,No,135180.11,Retained,Middle-Aged,Poor,Medium Balance
15608968,Averyanov,714,Germany,Male,21,6,86402.52,2,No,No,27330.59,Retained,Young Adult,Good,Medium Balance
15586959,Unaipon,468,France,Female,42,5,0,2,Yes,No,125305.34,Retained,Adult,Poor,Zero Balance
15646558,Clamp,611,Spain,Male,51,1,122874.74,1,Yes,Yes,149648.45,Retained,Middle-Aged,Fair,High balance
15725811,Lim,705,France,Male,25,0,97544.29,1,No,Yes,59887.15,Retained,Young Adult,Good,Medium Balance
15572265,Wu,646,Germany,Male,46,1,170826.55,2,Yes,No,45041.32,Retained,Middle-Aged,Fair,High balance
15794048,Wan,667,Germany,Female,48,1,97133.92,2,No,No,113316.77,Exited,Middle-Aged,Fair,Medium Balance
15677610,Chambers,511,Germany,Female,41,8,153895.65,1,Yes,Yes,39087.42,Retained,Adult,Poor,High balance
15745012,Pettit,653,France,Female,43,6,0,2,Yes,Yes,7330.59,Retained,Adult,Fair,Zero Balance
15601589,Baresi,675,France,Female,57,8,0,2,No,Yes,95463.29,Retained,Middle-Aged,Good,Zero Balance
15686436,Newbery,523,Spain,Male,32,4,0,2,Yes,No,167848.02,Retained,Adult,Poor,Zero Balance
15693864,Iheanacho,567,Germany,Female,49,5,134956.02,1,Yes,No,93953.84,Exited,Middle-Aged,Poor,High balance
15760550,Duncan,741,Spain,Male,39,7,143637.58,2,No,Yes,174227.66,Retained,Adult,Very Good,High balance
15686137,Barry,456,Spain,Male,32,9,147506.25,1,Yes,Yes,135399.21,Retained,Adult,Poor,High balance
15809087,Landry,598,France,Male,64,1,0,2,Yes,No,195635.3,Exited,Senior,Fair,Zero Balance
15807663,McGregor,667,France,Male,43,8,190227.46,1,Yes,No,97508.04,Exited,Adult,Fair,High balance
15809100,Nucci,548,France,Female,32,2,172448.77,1,Yes,No,188083.77,Exited,Adult,Poor,High balance
15794916,Pirogov,725,France,Male,41,7,113980.21,1,Yes,Yes,116704.25,Retained,Adult,Good,High balance
15614215,Oguejiofor,717,France,Male,53,6,0,2,No,Yes,97614.87,Retained,Middle-Aged,Good,Zero Balance
15805449,Ugochukwu,594,France,Male,38,4,0,2,No,No,186884.04,Retained,Adult,Fair,Zero Balance
15686983,Rohu,678,Germany,Female,25,10,76968.12,2,No,Yes,131501.72,Retained,Young Adult,Good,Medium Balance
15808017,Cary,545,France,Male,38,1,88293.13,2,Yes,Yes,24302.95,Retained,Adult,Poor,Medium Balance
15756804,O'Loghlen,636,France,Female,48,1,170833.46,1,Yes,No,110510.28,Exited,Middle-Aged,Fair,High balance
15646810,Quinn,603,Germany,Male,44,6,108122.39,2,Yes,No,108488.33,Exited,Adult,Fair,High balance
15710424,Page,435,France,Male,36,4,0,1,Yes,Yes,197015.2,Retained,Adult,Poor,Zero Balance
15799422,Evans,535,France,Female,40,8,0,1,Yes,Yes,27689.77,Retained,Adult,Poor,Zero Balance
15692750,McGregor,629,Germany,Female,45,7,129818.39,3,Yes,No,9217.55,Exited,Adult,Fair,High balance
15794549,Andrews,722,France,Female,35,2,163943.89,2,Yes,Yes,15068.18,Retained,Adult,Good,High balance
15803764,Stanley,561,France,Male,28,7,0,2,Yes,No,7797.01,Retained,Young Adult,Poor,Zero Balance
15674840,Chiazagomekpere,645,France,Female,38,5,101430.3,2,No,Yes,4400.32,Retained,Adult,Fair,High balance
15653762,Chidiebele,501,France,Female,39,9,117301.66,1,No,No,182025.95,Retained,Adult,Poor,High balance
15581229,Gregory,502,Germany,Female,32,1,173340.83,1,No,Yes,122763.95,Retained,Adult,Poor,High balance
15800228,Bednall,652,Spain,Female,42,4,0,2,Yes,Yes,38152.01,Retained,Adult,Fair,Zero Balance
15656333,Jen,574,France,Female,33,3,134348.57,1,Yes,No,63163.99,Retained,Adult,Poor,High balance
15697497,She,518,France,Female,45,9,105525.65,2,Yes,Yes,73418.29,Retained,Adult,Poor,High balance
15585362,Simmons,749,France,Female,60,6,0,1,Yes,No,17978.68,Exited,Middle-Aged,Very Good,Zero Balance
15571928,Fraser,679,France,Female,43,4,0,3,Yes,No,115136.51,Exited,Adult,Good,Zero Balance
15785519,May,565,France,Male,36,6,106192.1,1,Yes,No,149575.59,Retained,Adult,Poor,High balance
15743007,Seabrook,643,France,Female,45,4,45144.43,1,Yes,No,60917.24,Exited,Adult,Fair,Low Balance
15777211,Herrera,515,France,Male,65,7,92113.61,1,Yes,Yes,142548.33,Retained,Senior,Poor,Medium Balance
15721935,Kincaid,521,France,Male,25,7,0,2,Yes,Yes,157878.67,Retained,Young Adult,Poor,Zero Balance
15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,Yes,No,12796.43,Retained,Adult,Good,High balance
15625021,Hung,585,France,Male,42,2,0,2,Yes,Yes,18657.77,Retained,Adult,Fair,Zero Balance
15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,Yes,Yes,134589.58,Retained,Senior,Good,High balance
15600462,Barwell,542,France,Female,43,8,145618.37,1,No,Yes,10350.74,Retained,Adult,Poor,High balance
15768104,Wright,788,Spain,Male,37,8,141541.25,1,No,No,66013.27,Retained,Adult,Very Good,High balance
15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,Yes,Yes,5907.11,Retained,Adult,Poor,Medium Balance
15585255,Moore,577,France,Male,42,9,0,1,Yes,No,74077.91,Retained,Adult,Poor,Zero Balance
15772781,Ball,703,France,Female,51,3,0,3,Yes,Yes,77294.56,Exited,Middle-Aged,Good,Zero Balance
15669987,Sung,728,Germany,Female,35,8,125884.95,2,Yes,No,54359.02,Exited,Adult,Good,High balance
15697000,Mello,728,Germany,Male,32,5,61825.5,1,Yes,Yes,156124.93,Retained,Adult,Good,Medium Balance
15733119,Mistry,718,France,Male,35,8,0,2,Yes,No,94820.85,Retained,Adult,Good,Zero Balance
15782390,T'ien,621,France,Female,40,6,0,1,Yes,No,155155.25,Retained,Adult,Fair,Zero Balance
15654700,Fallaci,523,France,Female,40,2,102967.41,1,Yes,No,128702.1,Exited,Adult,Poor,High balance
15632210,Hill,657,Germany,Male,25,2,171770.55,1,Yes,No,22745.5,Retained,Young Adult,Fair,High balance
15642041,Burns,727,Germany,Male,40,1,93051.64,2,Yes,No,71865.31,Exited,Adult,Good,Medium Balance
15709737,Hunter,643,France,Male,36,7,161064.64,2,No,Yes,84294.82,Retained,Adult,Fair,High balance
15792388,Li,645,France,Female,48,7,90612.34,1,Yes,Yes,149139.13,Retained,Middle-Aged,Fair,Medium Balance
15786014,Ku,568,France,Male,28,5,145105.64,2,Yes,No,185489.11,Retained,Young Adult,Poor,High balance
15794580,Ch'en,599,France,Male,58,4,0,1,No,No,176407.15,Exited,Middle-Aged,Fair,Zero Balance
15675964,Chukwukadibia,672,France,Female,45,9,0,1,Yes,Yes,92027.69,Exited,Adult,Good,Zero Balance
15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,Yes,Yes,43932.54,Retained,Adult,Good,High balance
15724848,Oluchukwu,516,France,Female,46,1,104947.72,1,Yes,No,115789.25,Exited,Middle-Aged,Poor,High balance
15754713,Rivera,685,Spain,Male,31,10,135213.71,1,Yes,Yes,125777.28,Retained,Adult,Good,High balance
15693814,Niu,806,Spain,Male,25,7,0,2,Yes,No,18461.9,Retained,Young Adult,Excellent,Zero Balance
15599660,Bennett,604,France,Male,36,6,116229.85,2,Yes,Yes,79633.38,Retained,Adult,Fair,High balance
15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,Yes,Yes,121542.29,Retained,Middle-Aged,Fair,High balance
15566091,Thomsen,545,Spain,Female,32,4,0,1,Yes,No,94739.2,Retained,Adult,Poor,Zero Balance
15655961,Palermo,756,Germany,Male,27,1,131899,1,Yes,No,93302.29,Retained,Young Adult,Very Good,High balance
15710404,Chinwendu,569,France,Male,35,10,124525.52,1,Yes,Yes,193793.78,Retained,Adult,Poor,High balance
15775625,McKenzie,596,France,Male,47,6,0,1,Yes,No,74835.65,Retained,Middle-Aged,Fair,Zero Balance
15792328,James,475,France,Male,39,6,0,1,Yes,Yes,56999.9,Exited,Adult,Poor,Zero Balance
15719856,Lamb,646,France,Female,45,3,47134.75,1,Yes,Yes,57236.44,Retained,Adult,Fair,Low Balance
15593773,Olejuru,784,Spain,Male,35,3,0,2,No,No,81483.64,Retained,Adult,Very Good,Zero Balance
15733114,Hay,552,Spain,Male,45,9,0,2,Yes,No,26752.56,Retained,Adult,Poor,Zero Balance
15797748,Lu,729,France,Male,44,5,0,2,No,Yes,9200.54,Retained,Adult,Good,Zero Balance
15743411,Chiawuotu,609,Spain,Male,61,1,0,1,Yes,No,22447.85,Exited,Senior,Fair,Zero Balance
15753337,Yeates,555,France,Male,51,5,0,3,Yes,No,189122.89,Exited,Middle-Aged,Poor,Zero Balance
15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,Yes,Yes,16161.82,Retained,Young Adult,Poor,High balance
15658485,Heath,785,France,Female,34,9,70302.48,1,Yes,Yes,68600.36,Retained,Adult,Very Good,Medium Balance
15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,Yes,Yes,447.73,Retained,Adult,Good,High balance
15628303,Thurgood,738,Spain,Male,35,3,0,1,Yes,Yes,15650.73,Retained,Adult,Good,Zero Balance
15633461,Pai,639,Germany,Male,38,5,130170.82,1,Yes,Yes,149599.62,Retained,Adult,Fair,High balance
15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,Yes,Yes,90304.01,Retained,Senior,Poor,High balance
15590876,Knupp,764,France,Female,24,7,106234.02,1,No,No,115676.38,Retained,Young Adult,Very Good,High balance
15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,No,No,38812.67,Retained,Adult,Fair,High balance
15700476,Azubuike,564,Germany,Male,41,9,103522.75,2,Yes,Yes,34338.21,Retained,Adult,Poor,High balance
15634141,Shephard,708,Germany,Female,42,8,192390.52,2,Yes,No,823.36,Retained,Adult,Good,High balance
15737795,Scott,512,Spain,Male,36,1,0,1,No,Yes,135482.26,Exited,Adult,Poor,Zero Balance
15790299,Williamson,592,Spain,Male,37,9,0,3,Yes,Yes,10656.89,Retained,Adult,Fair,Zero Balance
15675316,Avdeeva,619,France,Female,38,3,0,2,No,Yes,116467.35,Retained,Adult,Fair,Zero Balance
15613630,Tang,775,France,Male,52,8,109922.61,1,Yes,Yes,96823.32,Exited,Middle-Aged,Very Good,High balance
15662100,Hsu,850,Germany,Female,44,5,128605.32,1,No,Yes,171096.2,Retained,Adult,Excellent,High balance
15668032,Buchanan,577,France,Female,37,4,0,1,Yes,Yes,79881.39,Retained,Adult,Poor,Zero Balance
15599289,Yeh,724,France,Female,37,10,68598.56,1,Yes,No,157862.82,Retained,Adult,Good,Medium Balance
15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,Yes,Yes,127951.81,Retained,Adult,Good,High balance
15676521,Y?an,696,France,Female,31,8,0,2,No,No,191074.11,Retained,Adult,Good,Zero Balance
15804586,Lin,376,France,Female,46,6,0,1,Yes,No,157333.69,Exited,Middle-Aged,Poor,Zero Balance
15781465,Schofield,675,Germany,Female,29,8,121326.42,1,Yes,No,133457.52,Retained,Young Adult,Good,High balance
15729362,Lombardi,745,France,Male,36,8,67226.37,1,Yes,No,130789.6,Retained,Adult,Very Good,Medium Balance
15709295,Wall,697,Spain,Female,25,5,82931.85,2,Yes,Yes,128373.88,Retained,Young Adult,Good,Medium Balance
15745324,Milani,599,Spain,Female,39,4,0,1,Yes,No,194273.2,Exited,Adult,Fair,Zero Balance
15741336,Ejimofor,715,France,Female,38,5,118590.41,1,Yes,Yes,5684.17,Exited,Adult,Good,High balance
15783659,Blackburn,659,France,Male,67,4,145981.87,1,Yes,Yes,131043.2,Retained,Senior,Fair,High balance
15620981,Wickham,684,France,Female,48,3,73309.38,1,No,No,21228.34,Exited,Middle-Aged,Good,Medium Balance
15630328,Bird,635,France,Female,48,8,130796.33,2,Yes,Yes,43250.3,Retained,Middle-Aged,Fair,High balance
15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,Yes,No,4389.4,Retained,Adult,Very Good,High balance
15606149,Wood,571,Germany,Female,66,9,111577.01,1,No,Yes,189271.9,Retained,Senior,Poor,High balance
15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,Yes,Yes,102284.2,Retained,Adult,Good,High balance
15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,No,Yes,156774.94,Exited,Adult,Fair,High balance
15571002,Yusupov,706,France,Female,44,4,129605.99,1,No,No,69865.49,Retained,Adult,Good,High balance
15631681,Jibunoh,807,Spain,Female,43,0,0,2,No,Yes,85523.24,Retained,Adult,Excellent,Zero Balance
15731522,Ts'ui,771,Spain,Female,67,8,0,2,Yes,Yes,51219.8,Retained,Senior,Very Good,Zero Balance
15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,No,No,7222.92,Retained,Young Adult,Poor,High balance
15628034,Wilder,629,France,Female,37,6,129101.3,1,Yes,Yes,23971.33,Retained,Adult,Fair,High balance
15686164,Maclean,850,Germany,Female,31,1,108822.4,1,Yes,Yes,132173.31,Retained,Adult,Excellent,High balance
15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,Yes,No,113639.64,Retained,Adult,Good,High balance
15753831,Cox,642,Spain,Male,32,7,100433.8,1,Yes,Yes,39768.59,Retained,Adult,Fair,High balance
15731815,Nepean,529,Spain,Male,63,4,96134.11,3,Yes,No,108732.96,Exited,Senior,Poor,Medium Balance
15580956,McNess,683,Germany,Female,43,4,115888.04,1,Yes,Yes,117349.19,Exited,Adult,Good,High balance
15602084,Coles,663,France,Female,42,5,124626.07,1,Yes,Yes,78004.5,Retained,Adult,Fair,High balance
15589805,Benson,563,France,Female,34,6,139810.34,1,Yes,Yes,152417.79,Retained,Adult,Poor,High balance
15720893,Gilbert,637,Spain,Female,34,9,0,2,No,No,26057.08,Retained,Adult,Fair,Zero Balance
15641009,Wilhelm,544,France,Male,37,3,84496.71,1,No,No,79972.09,Retained,Adult,Poor,Medium Balance
